timestamp,symbol,instrument_type,open,high,low,close,volume
2023-08-31 09:30:00,GOOGL,stock,136.01,138.00,135.79,136.17,30053800
2023-09-01 09:30:00,AAPL,stock,189.49,189.92,188.28,189.46,45766500
2023-09-01 09:30:00,MSFT,stock,331.31,331.99,326.78,328.66,14942000
2023-09-01 09:30:00,GOOGL,stock,137.46,137.46,134.85,135.66,21543700
2023-09-05 09:30:00,AAPL,stock,188.28,189.98,187.61,189.70,45280000
2023-09-05 09:30:00,MSFT,stock,329.00,334.85,328.66,333.55,18553900
2023-09-05 09:30:00,GOOGL,stock,135.44,136.42,134.58,135.77,19403100
2023-09-06 09:30:00,AAPL,stock,188.40,188.85,181.47,182.91,81755800
2023-09-06 09:30:00,MSFT,stock,333.38,334.46,330.18,332.88,17535800
2023-09-06 09:30:00,GOOGL,stock,136.02,136.53,133.67,134.46,18684500
2023-09-07 09:30:00,AAPL,stock,175.18,178.21,173.54,177.56,112488800
2023-09-07 09:30:00,MSFT,stock,331.29,333.08,329.03,329.91,18381000
2023-09-07 09:30:00,GOOGL,stock,133.59,135.58,132.95,135.26,18844300
2023-09-08 09:30:00,AAPL,stock,178.35,180.24,177.79,178.18,65551300
2023-09-08 09:30:00,MSFT,stock,330.09,336.16,329.46,334.27,19530100
2023-09-08 09:30:00,GOOGL,stock,134.91,136.66,134.85,136.38,23558300
2023-09-11 09:30:00,AAPL,stock,180.07,180.30,177.34,179.36,58953100
2023-09-11 09:30:00,MSFT,stock,337.24,338.42,335.43,337.94,16583300
2023-09-11 09:30:00,GOOGL,stock,136.54,137.48,135.79,136.92,20763400
2023-09-12 09:30:00,AAPL,stock,179.49,180.13,174.82,176.30,90370200
2023-09-12 09:30:00,MSFT,stock,335.82,336.79,331.48,331.77,17565500
2023-09-12 09:30:00,GOOGL,stock,136.26,136.87,135.19,135.34,18405500
2023-09-13 09:30:00,AAPL,stock,176.51,177.30,173.98,174.21,84267900
2023-09-13 09:30:00,MSFT,stock,331.31,336.85,331.17,336.06,16544400
2023-09-13 09:30:00,GOOGL,stock,135.09,136.90,134.15,136.71,20749500
2023-09-14 09:30:00,AAPL,stock,174.00,176.10,173.58,175.74,60895800
2023-09-14 09:30:00,MSFT,stock,339.15,340.86,336.57,338.70,20267000
2023-09-14 09:30:00,GOOGL,stock,137.60,138.70,136.24,138.10,24751000
2023-09-15 09:30:00,AAPL,stock,176.48,176.50,173.82,175.01,109259500
2023-09-15 09:30:00,MSFT,stock,336.92,337.40,329.65,330.22,37679800
2023-09-15 09:30:00,GOOGL,stock,137.98,138.52,136.48,137.40,38919600
2023-09-18 09:30:00,AAPL,stock,176.48,179.38,176.17,177.97,67257600
2023-09-18 09:30:00,MSFT,stock,327.80,330.40,326.36,329.06,16834200
2023-09-18 09:30:00,GOOGL,stock,136.61,139.16,136.61,138.21,21861300
2023-09-19 09:30:00,AAPL,stock,177.52,179.63,177.13,179.07,51826900
2023-09-19 09:30:00,MSFT,stock,326.17,329.39,324.51,328.65,16505900
2023-09-19 09:30:00,GOOGL,stock,137.42,138.41,136.62,138.04,20353700
2023-09-20 09:30:00,AAPL,stock,179.26,179.70,175.40,175.49,58436200
2023-09-20 09:30:00,MSFT,stock,329.51,329.59,320.51,320.77,21436500
2023-09-20 09:30:00,GOOGL,stock,138.08,138.08,133.62,133.74,29927500
2023-09-21 09:30:00,AAPL,stock,174.55,176.30,173.86,173.93,63149100
2023-09-21 09:30:00,MSFT,stock,319.26,325.35,315.00,319.53,35560400
2023-09-21 09:30:00,GOOGL,stock,131.44,132.23,130.07,130.44,31503900
2023-09-22 09:30:00,AAPL,stock,174.67,177.08,174.05,174.79,56725400
2023-09-22 09:30:00,MSFT,stock,321.32,321.45,316.15,317.01,21447900
2023-09-22 09:30:00,GOOGL,stock,130.76,132.03,129.60,130.25,26397300
2023-09-25 09:30:00,AAPL,stock,174.20,176.97,174.15,176.08,46172700
2023-09-25 09:30:00,MSFT,stock,316.59,317.67,315.00,317.54,17836000
2023-09-25 09:30:00,GOOGL,stock,129.83,131.17,128.96,131.11,20094600
2023-09-26 09:30:00,AAPL,stock,174.82,175.20,171.66,171.96,64588900
2023-09-26 09:30:00,MSFT,stock,315.13,315.88,310.02,312.14,26297600
2023-09-26 09:30:00,GOOGL,stock,129.77,130.36,127.22,128.57,25718700
2023-09-27 09:30:00,AAPL,stock,172.62,173.04,169.05,170.43,66921800
2023-09-27 09:30:00,MSFT,stock,312.30,314.30,309.69,312.79,19410100
2023-09-27 09:30:00,GOOGL,stock,128.57,130.90,128.57,130.54,22746500
2023-09-28 09:30:00,AAPL,stock,169.34,172.03,167.62,170.69,56294400
2023-09-28 09:30:00,MSFT,stock,310.99,315.48,309.45,313.64,19683600
2023-09-28 09:30:00,GOOGL,stock,129.84,133.30,129.79,132.31,22513100
2023-09-29 09:30:00,AAPL,stock,172.02,173.07,170.34,171.21,51861100
2023-09-29 09:30:00,MSFT,stock,317.75,319.47,314.98,315.75,24147300
2023-09-29 09:30:00,GOOGL,stock,133.28,134.05,130.36,130.86,30859800
2023-10-02 09:30:00,AAPL,stock,171.22,174.30,170.93,173.75,52164500
2023-10-02 09:30:00,MSFT,stock,316.28,321.89,315.18,321.80,20570000
2023-10-02 09:30:00,GOOGL,stock,131.21,134.42,131.17,134.17,22288000
2023-10-03 09:30:00,AAPL,stock,172.26,173.63,170.82,172.40,49594600
2023-10-03 09:30:00,MSFT,stock,320.83,321.39,311.21,313.39,21033500
2023-10-03 09:30:00,GOOGL,stock,133.94,134.26,131.84,132.43,22989400
2023-10-04 09:30:00,AAPL,stock,171.09,174.21,170.97,173.66,53020300
2023-10-04 09:30:00,MSFT,stock,314.03,320.04,314.00,318.96,20720100
2023-10-04 09:30:00,GOOGL,stock,132.79,135.57,132.53,135.24,26752300
2023-10-05 09:30:00,AAPL,stock,173.79,175.45,172.68,174.91,48527900
2023-10-05 09:30:00,MSFT,stock,319.09,319.98,314.90,319.36,16965600
2023-10-05 09:30:00,GOOGL,stock,135.07,135.49,133.45,135.07,19832600
2023-10-06 09:30:00,AAPL,stock,173.80,177.99,173.18,177.49,57266700
2023-10-06 09:30:00,MSFT,stock,316.55,329.19,316.30,327.26,25673600
2023-10-06 09:30:00,GOOGL,stock,134.01,138.16,134.01,137.58,27597600
2023-10-09 09:30:00,AAPL,stock,176.81,179.05,175.80,178.99,42390800
2023-10-09 09:30:00,MSFT,stock,324.75,330.30,323.18,329.82,19891200
2023-10-09 09:30:00,GOOGL,stock,136.94,138.94,135.61,138.42,19278100
2023-10-10 09:30:00,AAPL,stock,178.10,179.72,177.95,178.39,43698000
2023-10-10 09:30:00,MSFT,stock,330.96,331.10,327.67,328.39,20557100
2023-10-10 09:30:00,GOOGL,stock,138.50,139.72,137.33,138.06,27786600
2023-10-11 09:30:00,AAPL,stock,178.20,179.85,177.60,179.80,47551100
2023-10-11 09:30:00,MSFT,stock,331.21,332.82,329.14,332.42,20063200
2023-10-11 09:30:00,GOOGL,stock,138.58,141.11,138.58,140.55,25884300
2023-10-12 09:30:00,AAPL,stock,180.07,182.34,179.04,180.71,56743100
2023-10-12 09:30:00,MSFT,stock,330.57,333.63,328.72,331.16,19313100
2023-10-12 09:30:00,GOOGL,stock,141.05,141.22,138.26,138.97,24765500
2023-10-13 09:30:00,AAPL,stock,181.42,181.93,178.14,178.85,51427100
2023-10-13 09:30:00,MSFT,stock,332.38,333.83,326.36,327.73,21072400
2023-10-13 09:30:00,GOOGL,stock,139.38,140.00,136.62,137.36,23420500
2023-10-16 09:30:00,AAPL,stock,176.75,179.08,176.51,178.72,52517000
2023-10-16 09:30:00,MSFT,stock,331.05,336.14,330.60,332.64,22158000
2023-10-16 09:30:00,GOOGL,stock,138.17,139.63,137.99,139.10,28501900
2023-10-17 09:30:00,AAPL,stock,176.65,178.42,174.80,177.15,57549400
2023-10-17 09:30:00,MSFT,stock,329.59,333.46,327.41,332.06,18338500
2023-10-17 09:30:00,GOOGL,stock,138.63,139.90,137.18,139.72,23515800
2023-10-18 09:30:00,AAPL,stock,175.58,177.58,175.11,175.84,54764400
2023-10-18 09:30:00,MSFT,stock,332.49,335.59,328.30,330.11,23153600
2023-10-18 09:30:00,GOOGL,stock,139.45,140.72,137.38,137.96,23375000
2023-10-19 09:30:00,AAPL,stock,176.04,177.84,175.19,175.46,59302900
2023-10-19 09:30:00,MSFT,stock,332.15,336.88,330.91,331.32,25052100
2023-10-19 09:30:00,GOOGL,stock,138.50,139.66,137.38,137.75,26066000
2023-10-20 09:30:00,AAPL,stock,175.31,175.42,172.64,172.88,64244000
2023-10-20 09:30:00,MSFT,stock,331.72,331.92,325.45,326.67,25027700
2023-10-20 09:30:00,GOOGL,stock,137.33,137.87,135.08,135.60,26335700
2023-10-23 09:30:00,AAPL,stock,170.91,174.01,169.93,173.00,55980100
2023-10-23 09:30:00,MSFT,stock,325.47,332.73,324.39,329.32,24374700
2023-10-23 09:30:00,GOOGL,stock,135.04,137.66,133.95,136.50,26317900
2023-10-24 09:30:00,AAPL,stock,173.05,173.67,171.45,173.44,43816600
2023-10-24 09:30:00,MSFT,stock,331.30,331.84,327.60,330.53,31153600
2023-10-24 09:30:00,GOOGL,stock,137.83,139.36,137.42,138.81,44814300
2023-10-25 09:30:00,AAPL,stock,171.88,173.06,170.65,171.10,57157000
2023-10-25 09:30:00,MSFT,stock,345.02,346.20,337.62,340.67,55053800
2023-10-25 09:30:00,GOOGL,stock,128.16,128.31,125.07,125.61,84366200
2023-10-26 09:30:00,AAPL,stock,170.37,171.38,165.67,166.89,70625300
2023-10-26 09:30:00,MSFT,stock,340.54,341.63,326.94,327.89,37828500
2023-10-26 09:30:00,GOOGL,stock,123.27,124.33,121.27,122.28,57061100
2023-10-27 09:30:00,AAPL,stock,166.91,168.96,166.83,168.22,58499100
2023-10-27 09:30:00,MSFT,stock,330.43,336.72,328.40,329.81,29856500
2023-10-27 09:30:00,GOOGL,stock,122.88,123.31,120.21,122.17,44566500
2023-10-30 09:30:00,AAPL,stock,169.02,171.17,168.87,170.29,51131000
2023-10-30 09:30:00,MSFT,stock,333.41,339.45,331.83,337.31,22828100
2023-10-30 09:30:00,GOOGL,stock,123.21,125.40,122.75,124.46,28940100
2023-10-31 09:30:00,AAPL,stock,169.35,170.90,167.90,170.77,44846000
2023-10-31 09:30:00,MSFT,stock,338.85,339.00,334.69,338.11,20265300
2023-10-31 09:30:00,GOOGL,stock,125.06,125.37,122.69,124.08,26292300
2023-11-01 09:30:00,AAPL,stock,171.00,174.23,170.12,173.97,56934900
2023-11-01 09:30:00,MSFT,stock,339.79,347.42,339.65,346.07,28158800
2023-11-01 09:30:00,GOOGL,stock,124.07,126.49,123.72,126.45,30082400
2023-11-02 09:30:00,AAPL,stock,175.52,177.78,175.46,177.57,77334800
2023-11-02 09:30:00,MSFT,stock,347.24,348.83,344.77,348.32,24348100
2023-11-02 09:30:00,GOOGL,stock,128.42,128.98,126.93,127.49,27124600
2023-11-03 09:30:00,AAPL,stock,174.24,176.82,173.35,176.65,79829200
2023-11-03 09:30:00,MSFT,stock,349.63,354.39,347.33,352.80,23637700
2023-11-03 09:30:00,GOOGL,stock,128.02,129.53,127.86,129.10,26393100
2023-11-06 09:30:00,AAPL,stock,176.38,179.43,176.21,179.23,63841300
2023-11-06 09:30:00,MSFT,stock,353.45,357.54,353.35,356.53,23828300
2023-11-06 09:30:00,GOOGL,stock,129.05,130.34,128.67,130.25,19052700
2023-11-07 09:30:00,AAPL,stock,179.18,182.44,178.97,181.82,70530000
2023-11-07 09:30:00,MSFT,stock,359.40,362.46,357.63,360.53,25833900
2023-11-07 09:30:00,GOOGL,stock,130.71,131.91,129.88,130.97,29757300
2023-11-08 09:30:00,AAPL,stock,182.35,183.45,181.59,182.89,49340300
2023-11-08 09:30:00,MSFT,stock,361.68,363.87,360.55,363.20,26767800
2023-11-08 09:30:00,GOOGL,stock,130.97,132.21,130.78,131.84,26425800
2023-11-09 09:30:00,AAPL,stock,182.96,184.12,181.81,182.41,53763500
2023-11-09 09:30:00,MSFT,stock,362.30,364.79,360.36,360.69,24847300
2023-11-09 09:30:00,GOOGL,stock,131.96,132.55,130.07,130.24,23747800
2023-11-10 09:30:00,AAPL,stock,183.97,186.57,183.53,186.40,66133400
2023-11-10 09:30:00,MSFT,stock,361.49,370.10,361.07,369.67,28042100
2023-11-10 09:30:00,GOOGL,stock,130.10,132.80,129.41,132.59,26913300
2023-11-13 09:30:00,AAPL,stock,185.82,186.03,184.21,184.80,43627500
2023-11-13 09:30:00,MSFT,stock,368.22,368.47,365.90,366.68,19986500
2023-11-13 09:30:00,GOOGL,stock,131.78,132.59,131.25,132.09,18324800
2023-11-14 09:30:00,AAPL,stock,187.70,188.11,186.30,187.44,60108400
2023-11-14 09:30:00,MSFT,stock,371.01,371.95,367.35,370.27,27683900
2023-11-14 09:30:00,GOOGL,stock,134.19,135.70,133.32,133.62,32395200
2023-11-15 09:30:00,AAPL,stock,187.85,189.50,187.78,188.01,53790500
2023-11-15 09:30:00,MSFT,stock,371.28,373.13,367.11,369.67,26860100
2023-11-15 09:30:00,GOOGL,stock,134.87,135.03,133.57,134.62,23861500
2023-11-16 09:30:00,AAPL,stock,189.57,190.96,188.65,189.71,54412900
2023-11-16 09:30:00,MSFT,stock,370.96,376.35,370.18,376.17,27182300
2023-11-16 09:30:00,GOOGL,stock,135.19,137.22,134.32,136.93,28013200
2023-11-17 09:30:00,AAPL,stock,190.25,190.38,188.57,189.69,50922700
2023-11-17 09:30:00,MSFT,stock,373.61,374.37,367.00,369.85,40157000
2023-11-17 09:30:00,GOOGL,stock,136.00,136.06,133.65,135.31,37240600
2023-11-20 09:30:00,AAPL,stock,189.89,191.91,189.88,191.45,46505100
2023-11-20 09:30:00,MSFT,stock,371.22,378.87,371.00,377.44,52465100
2023-11-20 09:30:00,GOOGL,stock,133.69,136.66,133.62,136.25,27815500
2023-11-21 09:30:00,AAPL,stock,191.41,191.52,189.74,190.64,38134500
2023-11-21 09:30:00,MSFT,stock,375.67,376.22,371.12,373.07,28423100
2023-11-21 09:30:00,GOOGL,stock,136.29,137.18,135.96,136.97,22635300
2023-11-22 09:30:00,AAPL,stock,191.49,192.93,190.83,191.31,39617700
2023-11-22 09:30:00,MSFT,stock,378.00,379.79,374.97,377.85,23345300
2023-11-22 09:30:00,GOOGL,stock,137.47,139.42,137.47,138.49,17813900
2023-11-24 09:30:00,AAPL,stock,190.87,190.90,189.25,189.97,24048300
2023-11-24 09:30:00,MSFT,stock,377.33,377.97,375.14,377.43,10176600
2023-11-24 09:30:00,GOOGL,stock,138.03,138.13,135.99,136.69,12514300
2023-11-27 09:30:00,AAPL,stock,189.92,190.67,188.90,189.79,40552600
2023-11-27 09:30:00,MSFT,stock,376.78,380.64,376.20,378.61,22179200
2023-11-27 09:30:00,GOOGL,stock,136.03,138.42,136.00,136.41,23436500
2023-11-28 09:30:00,AAPL,stock,189.78,191.08,189.40,190.40,38415400
2023-11-28 09:30:00,MSFT,stock,378.35,383.00,378.16,382.70,20453100
2023-11-28 09:30:00,GOOGL,stock,136.08,137.25,135.42,137.20,18730000
2023-11-29 09:30:00,AAPL,stock,190.90,192.09,188.97,189.37,43014200
2023-11-29 09:30:00,MSFT,stock,383.76,384.30,377.44,378.85,28963400
2023-11-29 09:30:00,GOOGL,stock,137.57,138.29,134.84,134.99,23967200
2023-11-30 09:30:00,AAPL,stock,189.84,190.32,188.19,189.95,48794400
2023-11-30 09:30:00,MSFT,stock,378.49,380.09,375.47,378.91,30554400
2023-11-30 09:30:00,GOOGL,stock,135.05,135.55,131.28,132.53,38988300
2023-12-01 09:30:00,AAPL,stock,190.33,191.56,189.23,191.24,45704800
2023-12-01 09:30:00,MSFT,stock,376.76,378.16,371.31,374.51,33040500
2023-12-01 09:30:00,GOOGL,stock,131.86,132.11,130.67,131.86,31442300
2023-12-04 09:30:00,AAPL,stock,189.98,190.05,187.45,189.43,43389500
2023-12-04 09:30:00,MSFT,stock,369.10,369.52,362.90,369.14,32063300
2023-12-04 09:30:00,GOOGL,stock,129.88,130.03,127.90,129.27,36669900
2023-12-05 09:30:00,AAPL,stock,190.21,194.40,190.18,193.42,66628400
2023-12-05 09:30:00,MSFT,stock,366.45,373.08,365.62,372.52,23065000
2023-12-05 09:30:00,GOOGL,stock,128.95,132.14,128.25,130.99,27384800
2023-12-06 09:30:00,AAPL,stock,194.45,194.76,192.11,192.32,41089700
2023-12-06 09:30:00,MSFT,stock,373.54,374.18,368.03,368.80,21182100
2023-12-06 09:30:00,GOOGL,stock,131.44,131.84,129.88,130.02,23576200
2023-12-07 09:30:00,AAPL,stock,193.63,195.00,193.59,194.27,47477700
2023-12-07 09:30:00,MSFT,stock,368.23,371.45,366.32,370.95,23118900
2023-12-07 09:30:00,GOOGL,stock,135.04,138.56,134.70,136.93,56767100
2023-12-08 09:30:00,AAPL,stock,194.20,195.99,193.67,195.71,53406400
2023-12-08 09:30:00,MSFT,stock,369.20,374.46,368.23,374.23,20154400
2023-12-08 09:30:00,GOOGL,stock,134.20,136.40,134.03,134.99,32260100
2023-12-11 09:30:00,AAPL,stock,193.11,193.49,191.42,193.18,60943700
2023-12-11 09:30:00,MSFT,stock,368.48,371.60,366.10,371.30,27708800
2023-12-11 09:30:00,GOOGL,stock,132.38,133.34,131.36,133.29,31138000
2023-12-12 09:30:00,AAPL,stock,193.08,194.72,191.72,194.71,52696900
2023-12-12 09:30:00,MSFT,stock,370.85,374.42,370.46,374.38,24838300
2023-12-12 09:30:00,GOOGL,stock,131.81,133.00,131.26,132.52,29032800
2023-12-13 09:30:00,AAPL,stock,195.09,198.00,194.85,197.96,70404200
2023-12-13 09:30:00,MSFT,stock,376.02,377.64,370.77,374.37,30955500
2023-12-13 09:30:00,GOOGL,stock,133.38,133.50,131.57,132.57,30104800
2023-12-14 09:30:00,AAPL,stock,198.02,199.62,196.16,198.11,66831600
2023-12-14 09:30:00,MSFT,stock,373.31,373.76,364.13,365.93,43277500
2023-12-14 09:30:00,GOOGL,stock,133.38,133.72,129.69,131.94,38722400
2023-12-15 09:30:00,AAPL,stock,197.53,198.40,197.00,197.57,128538400
2023-12-15 09:30:00,MSFT,stock,366.85,372.40,366.28,370.73,78502300
2023-12-15 09:30:00,GOOGL,stock,131.62,133.51,131.18,132.60,50847100
2023-12-18 09:30:00,AAPL,stock,196.09,196.63,194.39,195.89,55751900
2023-12-18 09:30:00,MSFT,stock,369.45,373.00,368.68,372.65,21802900
2023-12-18 09:30:00,GOOGL,stock,132.63,137.15,132.43,135.80,32258000
2023-12-19 09:30:00,AAPL,stock,196.16,196.95,195.89,196.94,40714100
2023-12-19 09:30:00,MSFT,stock,371.49,373.26,369.84,373.26,20603700
2023-12-19 09:30:00,GOOGL,stock,136.84,137.47,136.08,136.65,25476800
2023-12-20 09:30:00,AAPL,stock,196.90,197.68,194.83,194.83,52242800
2023-12-20 09:30:00,MSFT,stock,375.00,376.03,370.53,370.62,26316700
2023-12-20 09:30:00,GOOGL,stock,138.97,141.70,138.07,138.34,49107200
2023-12-21 09:30:00,AAPL,stock,196.10,197.08,193.50,194.68,46482500
2023-12-21 09:30:00,MSFT,stock,372.56,374.41,370.04,373.54,17708000
2023-12-21 09:30:00,GOOGL,stock,139.49,140.69,139.18,140.42,27488300
2023-12-22 09:30:00,AAPL,stock,195.18,195.41,192.97,193.60,37149600
2023-12-22 09:30:00,MSFT,stock,373.68,375.18,372.71,374.58,17107500
2023-12-22 09:30:00,GOOGL,stock,140.77,141.99,140.71,141.49,26532200
2023-12-26 09:30:00,AAPL,stock,193.61,193.89,192.83,193.05,28919300
2023-12-26 09:30:00,MSFT,stock,375.00,376.94,373.50,374.66,12673100
2023-12-26 09:30:00,GOOGL,stock,141.59,142.68,141.19,141.52,16780300
2023-12-27 09:30:00,AAPL,stock,192.49,193.50,191.09,193.15,48087700
2023-12-27 09:30:00,MSFT,stock,373.69,375.06,372.81,374.07,14905400
2023-12-27 09:30:00,GOOGL,stock,141.59,142.08,139.89,140.37,19628600
2023-12-28 09:30:00,AAPL,stock,194.14,194.66,193.17,193.58,34049900
2023-12-28 09:30:00,MSFT,stock,375.37,376.46,374.16,375.28,14327000
2023-12-28 09:30:00,GOOGL,stock,140.78,141.14,139.75,140.23,16045700
2023-12-29 09:30:00,AAPL,stock,193.90,194.40,191.73,192.53,42672100
2023-12-29 09:30:00,MSFT,stock,376.00,377.16,373.48,376.04,18730800
2023-12-29 09:30:00,GOOGL,stock,139.63,140.36,138.78,139.69,18733000
2024-01-02 09:30:00,AAPL,stock,187.15,188.44,183.89,185.64,82488700
2024-01-02 09:30:00,MSFT,stock,373.86,375.90,366.77,370.87,25258600
2024-01-02 09:30:00,GOOGL,stock,138.55,139.45,136.48,138.17,23711200
2024-01-03 09:30:00,AAPL,stock,184.22,185.88,183.43,184.25,58414500
2024-01-03 09:30:00,MSFT,stock,369.01,373.26,368.51,370.60,23083500
2024-01-03 09:30:00,GOOGL,stock,137.25,139.63,137.08,138.92,24212100
2024-01-04 09:30:00,AAPL,stock,182.15,183.09,180.88,181.91,71983600
2024-01-04 09:30:00,MSFT,stock,370.67,373.10,367.17,367.94,20901500
2024-01-04 09:30:00,GOOGL,stock,138.42,139.16,136.35,136.39,27137700
2024-01-05 09:30:00,AAPL,stock,181.99,182.76,180.17,181.18,62379700
2024-01-05 09:30:00,MSFT,stock,368.97,372.06,366.50,367.75,21004600
2024-01-05 09:30:00,GOOGL,stock,136.75,137.16,135.15,135.73,22513900
2024-01-08 09:30:00,AAPL,stock,182.09,185.60,181.50,185.56,59144500
2024-01-08 09:30:00,MSFT,stock,369.30,375.20,369.01,374.69,23134000
2024-01-08 09:30:00,GOOGL,stock,136.29,139.01,136.26,138.84,21404000
2024-01-09 09:30:00,AAPL,stock,183.92,185.15,182.73,185.14,42841800
2024-01-09 09:30:00,MSFT,stock,372.01,375.99,371.19,375.79,20830000
2024-01-09 09:30:00,GOOGL,stock,138.50,141.49,138.15,140.95,24759600
2024-01-10 09:30:00,AAPL,stock,184.35,186.40,183.92,186.19,46792900
2024-01-10 09:30:00,MSFT,stock,376.37,384.17,376.32,382.77,25514200
2024-01-10 09:30:00,GOOGL,stock,141.00,143.00,140.91,142.28,21320200
2024-01-11 09:30:00,AAPL,stock,186.54,187.05,183.62,185.59,49128400
2024-01-11 09:30:00,MSFT,stock,386.00,390.68,380.38,384.63,27850800
2024-01-11 09:30:00,GOOGL,stock,143.49,145.22,140.64,142.08,24008700
2024-01-12 09:30:00,AAPL,stock,186.06,186.74,185.19,185.92,40477800
2024-01-12 09:30:00,MSFT,stock,385.49,388.68,384.65,388.47,21661200
2024-01-12 09:30:00,GOOGL,stock,142.67,143.20,141.82,142.65,18785500
2024-01-16 09:30:00,AAPL,stock,182.16,184.26,180.93,183.63,65603000
2024-01-16 09:30:00,MSFT,stock,393.66,394.03,387.62,390.27,27202300
2024-01-16 09:30:00,GOOGL,stock,142.00,144.35,141.45,142.49,22670500
2024-01-17 09:30:00,AAPL,stock,181.27,182.93,180.30,182.68,47317400
2024-01-17 09:30:00,MSFT,stock,387.98,390.11,384.81,389.47,22234100
2024-01-17 09:30:00,GOOGL,stock,141.35,141.84,138.90,141.47,20968600
2024-01-18 09:30:00,AAPL,stock,186.09,189.14,185.83,188.63,78005800
2024-01-18 09:30:00,MSFT,stock,391.72,393.99,390.12,393.87,23392100
2024-01-18 09:30:00,GOOGL,stock,142.05,144.21,141.99,143.48,25746400
2024-01-19 09:30:00,AAPL,stock,189.33,191.95,188.82,191.56,68903000
2024-01-19 09:30:00,MSFT,stock,395.76,398.67,393.50,398.67,29331100
2024-01-19 09:30:00,GOOGL,stock,144.74,146.45,144.38,146.38,34271900
2024-01-22 09:30:00,AAPL,stock,192.30,195.33,192.26,193.89,60133900
2024-01-22 09:30:00,MSFT,stock,400.02,400.62,393.59,396.51,27016900
2024-01-22 09:30:00,GOOGL,stock,147.10,148.39,145.84,145.99,32200400
2024-01-23 09:30:00,AAPL,stock,195.02,195.75,193.83,195.18,42355600
2024-01-23 09:30:00,MSFT,stock,395.75,399.38,393.93,398.90,20525900
2024-01-23 09:30:00,GOOGL,stock,145.89,147.18,145.50,147.04,21636100
2024-01-24 09:30:00,AAPL,stock,195.42,196.38,194.34,194.50,53631300
2024-01-24 09:30:00,MSFT,stock,401.54,405.63,400.45,402.56,24867000
2024-01-24 09:30:00,GOOGL,stock,148.54,149.85,148.10,148.70,25233500
2024-01-25 09:30:00,AAPL,stock,195.22,196.27,193.11,194.17,54822100
2024-01-25 09:30:00,MSFT,stock,404.32,407.01,402.53,404.87,21021200
2024-01-25 09:30:00,GOOGL,stock,150.07,153.05,149.54,151.87,29149100
2024-01-26 09:30:00,AAPL,stock,194.27,194.76,191.94,192.42,44594000
2024-01-26 09:30:00,MSFT,stock,404.37,406.17,402.43,403.93,17803300
2024-01-26 09:30:00,GOOGL,stock,151.10,152.54,151.01,152.19,26115500
2024-01-29 09:30:00,AAPL,stock,192.01,192.20,189.58,191.73,47145600
2024-01-29 09:30:00,MSFT,stock,406.06,409.98,404.33,409.72,24510200
2024-01-29 09:30:00,GOOGL,stock,152.06,153.78,151.43,153.51,27784300
2024-01-30 09:30:00,AAPL,stock,190.94,191.80,187.47,188.04,55859400
2024-01-30 09:30:00,MSFT,stock,412.26,413.05,406.45,408.59,33477600
2024-01-30 09:30:00,GOOGL,stock,152.80,153.62,151.19,151.46,36331800
2024-01-31 09:30:00,AAPL,stock,187.04,187.10,184.35,184.40,55467800
2024-01-31 09:30:00,MSFT,stock,406.96,415.32,397.21,397.58,47871100
2024-01-31 09:30:00,GOOGL,stock,143.62,144.00,139.87,140.10,71910000
2024-02-01 09:30:00,AAPL,stock,183.99,186.95,183.82,186.86,64885400
2024-02-01 09:30:00,MSFT,stock,401.83,408.00,401.80,403.78,30657700
2024-02-01 09:30:00,GOOGL,stock,142.12,143.06,140.79,141.16,40466500
2024-02-02 09:30:00,AAPL,stock,179.86,187.33,179.25,185.85,102551700
2024-02-02 09:30:00,MSFT,stock,403.81,412.65,403.56,411.22,28256700
2024-02-02 09:30:00,GOOGL,stock,139.26,142.62,136.50,142.38,62499600
2024-02-05 09:30:00,AAPL,stock,188.15,189.25,185.84,187.68,69668800
2024-02-05 09:30:00,MSFT,stock,409.90,411.16,403.99,405.65,25352300
2024-02-05 09:30:00,GOOGL,stock,142.82,145.47,142.78,143.68,38505400
2024-02-06 09:30:00,AAPL,stock,186.86,189.31,186.77,189.30,43490800
2024-02-06 09:30:00,MSFT,stock,405.88,407.97,402.91,405.49,18382600
2024-02-06 09:30:00,GOOGL,stock,144.65,145.36,143.19,144.10,29128200
2024-02-07 09:30:00,AAPL,stock,190.64,191.05,188.61,189.41,53439000
2024-02-07 09:30:00,MSFT,stock,407.44,414.30,407.40,414.05,22340500
2024-02-07 09:30:00,GOOGL,stock,144.76,145.62,143.93,145.54,25208900
2024-02-08 09:30:00,AAPL,stock,189.39,189.54,187.35,188.32,40962000
2024-02-08 09:30:00,MSFT,stock,414.05,415.56,412.53,414.11,21225300
2024-02-08 09:30:00,GOOGL,stock,145.83,146.33,145.10,145.91,22563800
2024-02-09 09:30:00,AAPL,stock,188.65,189.99,188.00,188.85,45155200
2024-02-09 09:30:00,MSFT,stock,415.25,420.82,415.09,420.55,22032800
2024-02-09 09:30:00,GOOGL,stock,146.68,149.44,146.18,149.00,26829500
2024-02-12 09:30:00,AAPL,stock,188.42,188.67,186.79,187.15,41781900
2024-02-12 09:30:00,MSFT,stock,420.56,420.74,414.75,415.26,21202900
2024-02-12 09:30:00,GOOGL,stock,148.42,149.34,147.37,147.53,21564100
2024-02-13 09:30:00,AAPL,stock,185.77,186.21,183.51,185.04,56529500
